t,V,Q
1.78E-04,-0.11479,-1.62E-05
1.78E-04,-0.11062,-1.62E-05
1.78E-04,-0.10712,-1.62E-05
1.78E-04,-0.10464,-1.62E-05
1.78E-04,-0.10025,-1.61E-05
1.78E-04,-0.09609,-1.61E-05
1.78E-04,-0.09173,-1.61E-05
1.78E-04,-0.08859,-1.61E-05
1.78E-04,-0.08501,-1.60E-05
1.78E-04,-0.08073,-1.60E-05
1.79E-04,-0.07666,-1.60E-05
1.79E-04,-0.07303,-1.60E-05
1.79E-04,-0.06837,-1.59E-05
1.79E-04,-0.06555,-1.59E-05
1.79E-04,-0.06011,-1.59E-05
1.79E-04,-0.05688,-1.59E-05
1.79E-04,-0.05293,-1.59E-05
1.79E-04,-0.04987,-1.58E-05
1.79E-04,-0.04606,-1.58E-05
1.79E-04,-0.04113,-1.58E-05
1.79E-04,-0.03723,-1.58E-05
1.79E-04,-0.03524,-1.57E-05
1.79E-04,-0.03224,-1.57E-05
1.79E-04,-0.0268,-1.57E-05
1.80E-04,-0.02224,-1.57E-05
1.80E-04,-0.01942,-1.56E-05
1.80E-04,-0.01813,-1.56E-05
1.80E-04,-0.01277,-1.56E-05
1.80E-04,-0.0083,-1.56E-05
1.80E-04,-0.00458,-1.55E-05
1.80E-04,-8.92E-04,-1.55E-05
1.80E-04,0.00154,-1.55E-05
1.80E-04,0.00756,-1.55E-05
1.80E-04,0.0093,-1.55E-05
1.80E-04,0.01341,-1.54E-05
1.80E-04,0.01674,-1.54E-05
1.80E-04,0.02101,-1.54E-05
1.81E-04,0.02463,-1.54E-05
1.81E-04,0.02782,-1.53E-05
1.81E-04,0.03037,-1.53E-05
1.81E-04,0.03495,-1.53E-05
1.81E-04,0.03971,-1.53E-05
1.81E-04,0.04361,-1.52E-05
1.81E-04,0.04693,-1.52E-05
1.81E-04,0.05054,-1.52E-05
1.81E-04,0.05336,-1.52E-05
1.81E-04,0.0581,-1.52E-05
1.81E-04,0.06201,-1.51E-05
1.81E-04,0.06677,-1.51E-05
1.81E-04,0.06949,-1.51E-05
1.82E-04,0.0705,-1.51E-05
1.82E-04,0.0768,-1.50E-05
1.82E-04,0.08099,-1.50E-05
1.82E-04,0.08411,-1.50E-05
1.82E-04,0.08935,-1.50E-05
1.82E-04,0.09142,-1.49E-05
1.82E-04,0.09701,-1.49E-05
1.82E-04,0.0993,-1.49E-05
1.82E-04,0.10434,-1.49E-05
1.82E-04,0.10571,-1.49E-05
1.82E-04,0.10963,-1.48E-05
1.82E-04,0.11536,-1.48E-05
1.82E-04,0.11835,-1.48E-05
1.82E-04,0.12177,-1.48E-05
1.83E-04,0.1268,-1.47E-05
1.83E-04,0.1287,-1.47E-05
1.83E-04,0.13179,-1.47E-05
1.83E-04,0.13858,-1.47E-05
1.83E-04,0.13999,-1.46E-05
1.83E-04,0.1456,-1.46E-05
1.83E-04,0.14873,-1.46E-05
1.83E-04,0.15387,-1.46E-05
1.83E-04,0.15669,-1.46E-05
1.83E-04,0.15917,-1.45E-05
1.83E-04,0.16422,-1.45E-05
1.83E-04,0.16839,-1.45E-05
1.83E-04,0.17179,-1.45E-05
1.84E-04,0.17566,-1.44E-05
1.84E-04,0.17833,-1.44E-05
1.84E-04,0.18185,-1.44E-05
1.84E-04,0.18526,-1.44E-05
1.84E-04,0.19089,-1.44E-05
1.84E-04,0.19343,-1.43E-05
1.84E-04,0.19684,-1.43E-05
1.84E-04,0.20056,-1.43E-05
1.84E-04,0.20531,-1.43E-05
1.84E-04,0.20753,-1.42E-05
1.84E-04,0.21412,-1.42E-05
1.84E-04,0.21687,-1.42E-05
1.84E-04,0.21836,-1.42E-05
1.85E-04,0.22454,-1.42E-05
1.85E-04,0.22922,-1.41E-05
1.85E-04,0.23226,-1.41E-05
1.85E-04,0.23413,-1.41E-05
1.85E-04,0.23934,-1.41E-05
1.85E-04,0.24364,-1.40E-05
1.85E-04,0.24678,-1.40E-05
1.85E-04,0.24959,-1.40E-05
1.85E-04,0.25254,-1.40E-05
1.85E-04,0.25739,-1.40E-05
1.85E-04,0.25954,-1.39E-05
1.85E-04,0.26296,-1.39E-05
1.85E-04,0.26994,-1.39E-05
1.85E-04,0.27235,-1.39E-05
1.86E-04,0.27508,-1.38E-05
1.86E-04,0.27871,-1.38E-05
1.86E-04,0.28309,-1.38E-05
1.86E-04,0.28774,-1.38E-05
1.86E-04,0.28999,-1.37E-05
1.86E-04,0.29341,-1.37E-05
1.86E-04,0.2997,-1.37E-05
1.86E-04,0.30294,-1.37E-05
1.86E-04,0.30674,-1.37E-05
1.86E-04,0.31135,-1.36E-05
1.86E-04,0.31431,-1.36E-05
1.86E-04,0.31697,-1.36E-05
1.86E-04,0.32163,-1.36E-05
1.87E-04,0.32658,-1.35E-05
1.87E-04,0.32969,-1.35E-05
1.87E-04,0.3336,-1.35E-05
1.87E-04,0.33787,-1.35E-05
1.87E-04,0.34041,-1.34E-05
1.87E-04,0.34287,-1.34E-05
1.87E-04,0.34608,-1.34E-05
1.87E-04,0.35083,-1.34E-05
1.87E-04,0.35394,-1.33E-05
1.87E-04,0.35814,-1.33E-05
1.87E-04,0.36251,-1.33E-05
1.87E-04,0.36832,-1.33E-05
1.87E-04,0.37201,-1.33E-05
1.88E-04,0.3734,-1.32E-05
1.88E-04,0.37749,-1.32E-05
1.88E-04,0.38139,-1.32E-05
1.88E-04,0.38404,-1.32E-05
1.88E-04,0.38724,-1.31E-05
1.88E-04,0.39008,-1.31E-05
1.88E-04,0.39398,-1.31E-05
1.88E-04,0.39797,-1.30E-05
1.88E-04,0.40492,-1.30E-05
1.88E-04,0.40778,-1.30E-05
1.88E-04,0.4114,-1.30E-05
1.88E-04,0.4144,-1.30E-05
1.88E-04,0.41878,-1.29E-05
1.88E-04,0.4219,-1.29E-05
1.89E-04,0.42649,-1.29E-05
1.89E-04,0.42892,-1.28E-05
1.89E-04,0.4316,-1.28E-05
1.89E-04,0.43626,-1.28E-05
1.89E-04,0.44164,-1.28E-05
1.89E-04,0.44401,-1.27E-05
1.89E-04,0.44791,-1.27E-05
1.89E-04,0.4499,-1.27E-05
1.89E-04,0.45762,-1.27E-05
1.89E-04,0.45939,-1.26E-05
1.89E-04,0.46425,-1.26E-05
1.89E-04,0.46698,-1.26E-05
1.89E-04,0.47001,-1.26E-05
1.90E-04,0.47255,-1.25E-05
1.90E-04,0.48008,-1.25E-05
1.90E-04,0.48364,-1.25E-05
1.90E-04,0.48464,-1.24E-05
1.90E-04,0.48752,-1.24E-05
1.90E-04,0.4925,-1.24E-05
1.90E-04,0.49853,-1.24E-05
1.90E-04,0.50166,-1.23E-05
1.90E-04,0.50388,-1.23E-05
1.90E-04,0.50886,-1.23E-05
1.90E-04,0.51045,-1.22E-05
1.90E-04,0.51498,-1.22E-05
1.90E-04,0.52042,-1.22E-05
1.91E-04,0.52336,-1.22E-05
1.91E-04,0.52594,-1.21E-05
1.91E-04,0.5319,-1.21E-05
1.91E-04,0.53457,-1.21E-05
1.91E-04,0.53834,-1.20E-05
1.91E-04,0.54242,-1.20E-05
1.91E-04,0.54643,-1.20E-05
1.91E-04,0.551,-1.20E-05
1.91E-04,0.55363,-1.19E-05
1.91E-04,0.5556,-1.19E-05
1.91E-04,0.55969,-1.19E-05
1.91E-04,0.56311,-1.18E-05
1.91E-04,0.5694,-1.18E-05
1.91E-04,0.57318,-1.18E-05
1.92E-04,0.57501,-1.17E-05
1.92E-04,0.58049,-1.17E-05
1.92E-04,0.58217,-1.17E-05
1.92E-04,0.5849,-1.16E-05
1.92E-04,0.59023,-1.16E-05
1.92E-04,0.59528,-1.16E-05
1.92E-04,0.59554,-1.15E-05
1.92E-04,0.6021,-1.15E-05
1.92E-04,0.60688,-1.15E-05
1.92E-04,0.60865,-1.14E-05
1.92E-04,0.61244,-1.14E-05
1.92E-04,0.61497,-1.14E-05
1.92E-04,0.6185,-1.13E-05
1.93E-04,0.62393,-1.13E-05
1.93E-04,0.62751,-1.13E-05
1.93E-04,0.63181,-1.12E-05
1.93E-04,0.6357,-1.12E-05
1.93E-04,0.63986,-1.12E-05
1.93E-04,0.64212,-1.11E-05
1.93E-04,0.64812,-1.11E-05
1.93E-04,0.65145,-1.11E-05
1.93E-04,0.65619,-1.10E-05
1.93E-04,0.66024,-1.10E-05
1.93E-04,0.66332,-1.10E-05
1.93E-04,0.66708,-1.09E-05
1.93E-04,0.66924,-1.09E-05
1.94E-04,0.67355,-1.09E-05
1.94E-04,0.67792,-1.08E-05
1.94E-04,0.68124,-1.08E-05
1.94E-04,0.68444,-1.07E-05
1.94E-04,0.68796,-1.07E-05
1.94E-04,0.68982,-1.07E-05
1.94E-04,0.69496,-1.06E-05
1.94E-04,0.69905,-1.06E-05
1.94E-04,0.70278,-1.05E-05
1.94E-04,0.70695,-1.05E-05
1.94E-04,0.71054,-1.05E-05
1.94E-04,0.71541,-1.04E-05
1.94E-04,0.71843,-1.04E-05
1.94E-04,0.72195,-1.03E-05
1.95E-04,0.7269,-1.03E-05
1.95E-04,0.72837,-1.03E-05
1.95E-04,0.73445,-1.02E-05
1.95E-04,0.73837,-1.02E-05
1.95E-04,0.74065,-1.01E-05
1.95E-04,0.74214,-1.01E-05
1.95E-04,0.74842,-1.01E-05
1.95E-04,0.7505,-1.00E-05
1.95E-04,0.75619,-9.97E-06
1.95E-04,0.76202,-9.92E-06
1.95E-04,0.76247,-9.88E-06
1.95E-04,0.7674,-9.83E-06
1.95E-04,0.77024,-9.79E-06
1.96E-04,0.77608,-9.74E-06
1.96E-04,0.77956,-9.70E-06
1.96E-04,0.78231,-9.65E-06
1.96E-04,0.7858,-9.60E-06
1.96E-04,0.79094,-9.56E-06
1.96E-04,0.7932,-9.51E-06
1.96E-04,0.79805,-9.46E-06
1.96E-04,0.80118,-9.41E-06
1.96E-04,0.8051,-9.36E-06
1.96E-04,0.8081,-9.31E-06
1.96E-04,0.81284,-9.26E-06
1.96E-04,0.81663,-9.21E-06
1.96E-04,0.81939,-9.16E-06
1.97E-04,0.82471,-9.11E-06
1.97E-04,0.82852,-9.06E-06
1.97E-04,0.83061,-9.01E-06
1.97E-04,0.83426,-8.96E-06
1.97E-04,0.83962,-8.91E-06
1.97E-04,0.84243,-8.86E-06
1.97E-04,0.84575,-8.80E-06
1.97E-04,0.85173,-8.75E-06
1.97E-04,0.85692,-8.70E-06
1.97E-04,0.85878,-8.64E-06
1.97E-04,0.86179,-8.59E-06
1.97E-04,0.86609,-8.53E-06
1.97E-04,0.8696,-8.48E-06
1.97E-04,0.87239,-8.42E-06
1.98E-04,0.87622,-8.36E-06
1.98E-04,0.87917,-8.31E-06
1.98E-04,0.88353,-8.25E-06
1.98E-04,0.88667,-8.19E-06
1.98E-04,0.89114,-8.14E-06
1.98E-04,0.89454,-8.08E-06
1.98E-04,0.89871,-8.02E-06
1.98E-04,0.90193,-7.96E-06
1.98E-04,0.90728,-7.90E-06
1.98E-04,0.90904,-7.84E-06
1.98E-04,0.914,-7.78E-06
1.98E-04,0.91682,-7.72E-06
1.98E-04,0.91978,-7.66E-06
1.99E-04,0.92453,-7.60E-06
1.99E-04,0.92923,-7.53E-06
1.99E-04,0.93128,-7.47E-06
1.99E-04,0.9363,-7.41E-06
1.99E-04,0.94031,-7.34E-06
1.99E-04,0.94265,-7.28E-06
1.99E-04,0.94565,-7.21E-06
1.99E-04,0.95147,-7.15E-06
1.99E-04,0.95413,-7.08E-06
1.99E-04,0.95793,-7.01E-06
1.99E-04,0.96054,-6.94E-06
1.99E-04,0.96429,-6.87E-06
1.99E-04,0.96846,-6.80E-06
2.00E-04,0.97352,-6.73E-06
2.00E-04,0.97508,-6.66E-06
2.00E-04,0.98108,-6.59E-06
2.00E-04,0.98256,-6.52E-06
2.00E-04,0.98848,-6.45E-06
2.00E-04,0.99074,-6.38E-06
2.00E-04,0.99377,-6.31E-06
2.00E-04,0.99717,-6.23E-06
2.00E-04,1.00039,-6.16E-06
2.00E-04,1.00612,-6.09E-06
2.00E-04,1.00865,-6.01E-06
2.00E-04,1.01477,-5.94E-06
2.00E-04,1.01667,-5.86E-06
2.00E-04,1.02179,-5.78E-06
2.01E-04,1.02508,-5.70E-06
2.01E-04,1.0286,-5.62E-06
2.01E-04,1.03249,-5.54E-06
2.01E-04,1.03485,-5.47E-06
2.01E-04,1.04104,-5.39E-06
2.01E-04,1.04149,-5.31E-06
2.01E-04,1.04555,-5.22E-06
2.01E-04,1.05097,-5.14E-06
2.01E-04,1.05473,-5.05E-06
2.01E-04,1.0586,-4.97E-06
2.01E-04,1.06084,-4.89E-06
2.01E-04,1.06667,-4.81E-06
2.01E-04,1.0682,-4.72E-06
2.02E-04,1.07349,-4.63E-06
2.02E-04,1.07825,-4.55E-06
2.02E-04,1.08072,-4.46E-06
2.02E-04,1.08279,-4.37E-06
2.02E-04,1.08579,-4.28E-06
2.02E-04,1.09247,-4.19E-06
2.02E-04,1.09658,-4.10E-06
2.02E-04,1.09796,-4.01E-06
2.02E-04,1.103,-3.92E-06
2.02E-04,1.10692,-3.82E-06
2.02E-04,1.10933,-3.73E-06
2.02E-04,1.11373,-3.63E-06
2.02E-04,1.11811,-3.53E-06
2.03E-04,1.1216,-3.44E-06
2.03E-04,1.12307,-3.34E-06
2.03E-04,1.12784,-3.25E-06
2.03E-04,1.13176,-3.14E-06
2.03E-04,1.13458,-3.04E-06
2.03E-04,1.13896,-2.93E-06
2.03E-04,1.14479,-2.83E-06
2.03E-04,1.14625,-2.73E-06
2.03E-04,1.14957,-2.62E-06
2.03E-04,1.15546,-2.52E-06
2.03E-04,1.15726,-2.42E-06
2.03E-04,1.16093,-2.31E-06
2.03E-04,1.16591,-2.20E-06
2.03E-04,1.16923,-2.09E-06
2.04E-04,1.17352,-1.98E-06
2.04E-04,1.17624,-1.87E-06
2.04E-04,1.18158,-1.76E-06
2.04E-04,1.18423,-1.65E-06
2.04E-04,1.1879,-1.53E-06
2.04E-04,1.1918,-1.42E-06
2.04E-04,1.19463,-1.30E-06
2.04E-04,1.19893,-1.19E-06
2.04E-04,1.20358,-1.07E-06
2.04E-04,1.20545,-9.55E-07
2.04E-04,1.21022,-8.37E-07
2.04E-04,1.21467,-7.19E-07
2.04E-04,1.21915,-5.99E-07
2.05E-04,1.22172,-4.77E-07
2.05E-04,1.22557,-3.55E-07
2.05E-04,1.22775,-2.33E-07
2.05E-04,1.23301,-1.11E-07
2.05E-04,1.23706,1.20E-08
2.05E-04,1.24,1.35E-07
2.05E-04,1.24436,2.60E-07
2.05E-04,1.2482,3.87E-07
2.05E-04,1.25177,5.14E-07
2.05E-04,1.25655,6.41E-07
2.05E-04,1.26084,7.68E-07
2.05E-04,1.26259,8.95E-07
2.05E-04,1.26792,1.02E-06
2.06E-04,1.26934,1.15E-06
2.06E-04,1.27331,1.28E-06
2.06E-04,1.27807,1.41E-06
2.06E-04,1.28072,1.54E-06
2.06E-04,1.28489,1.67E-06
2.06E-04,1.28926,1.81E-06
2.06E-04,1.2921,1.94E-06
2.06E-04,1.29564,2.07E-06
2.06E-04,1.2996,2.20E-06
2.06E-04,1.30341,2.34E-06
2.06E-04,1.30737,2.47E-06
2.06E-04,1.3125,2.61E-06
2.06E-04,1.31566,2.74E-06
2.06E-04,1.31751,2.88E-06
2.07E-04,1.3224,3.01E-06
2.07E-04,1.32385,3.15E-06
2.07E-04,1.32861,3.29E-06
2.07E-04,1.33146,3.42E-06
2.07E-04,1.33699,3.56E-06
2.07E-04,1.33985,3.69E-06
2.07E-04,1.34381,3.83E-06
2.07E-04,1.34559,3.97E-06
2.07E-04,1.34976,4.11E-06
2.07E-04,1.35577,4.25E-06
2.07E-04,1.35882,4.38E-06
2.07E-04,1.36182,4.52E-06
2.07E-04,1.36629,4.66E-06
2.08E-04,1.37136,4.80E-06
2.08E-04,1.37449,4.94E-06
2.08E-04,1.37727,5.08E-06
2.08E-04,1.38129,5.21E-06
2.08E-04,1.38643,5.35E-06
2.08E-04,1.39042,5.49E-06
2.08E-04,1.396,5.62E-06
2.08E-04,1.39896,5.76E-06
2.08E-04,1.40308,5.90E-06
2.08E-04,1.40652,6.04E-06
2.08E-04,1.4084,6.17E-06
2.08E-04,1.41272,6.31E-06
2.08E-04,1.41439,6.45E-06
2.09E-04,1.42022,6.59E-06
2.09E-04,1.4251,6.72E-06
2.09E-04,1.4275,6.86E-06
2.09E-04,1.43111,7.00E-06
2.09E-04,1.43665,7.13E-06
2.09E-04,1.43718,7.27E-06
2.09E-04,1.44357,7.41E-06
2.09E-04,1.44648,7.54E-06
2.09E-04,1.45041,7.68E-06
2.09E-04,1.45487,7.82E-06
2.09E-04,1.45973,7.95E-06
2.09E-04,1.46133,8.09E-06
2.09E-04,1.4649,8.23E-06
2.09E-04,1.46928,8.36E-06
2.10E-04,1.47415,8.49E-06
2.10E-04,1.47669,8.63E-06
2.10E-04,1.47912,8.76E-06
2.10E-04,1.48329,8.89E-06
2.10E-04,1.48633,9.02E-06
2.10E-04,1.49244,9.16E-06
2.10E-04,1.49556,9.29E-06
2.10E-04,1.49714,9.42E-06
2.10E-04,1.50184,9.55E-06
2.10E-04,1.50453,9.68E-06
2.10E-04,1.50741,9.82E-06
2.10E-04,1.51274,9.95E-06
2.10E-04,1.51574,1.01E-05
2.11E-04,1.51879,1.02E-05
2.11E-04,1.52516,1.03E-05
2.11E-04,1.52802,1.05E-05
2.11E-04,1.53256,1.06E-05
2.11E-04,1.53702,1.07E-05
2.11E-04,1.54006,1.09E-05
2.11E-04,1.54298,1.10E-05
2.11E-04,1.54727,1.11E-05
2.11E-04,1.54971,1.12E-05
2.11E-04,1.5558,1.14E-05
2.11E-04,1.55807,1.15E-05
2.11E-04,1.56098,1.16E-05
2.11E-04,1.56589,1.18E-05
2.12E-04,1.56947,1.19E-05
2.12E-04,1.57316,1.20E-05
2.12E-04,1.57943,1.21E-05
2.12E-04,1.58208,1.23E-05
2.12E-04,1.58628,1.24E-05
2.12E-04,1.58842,1.25E-05
2.12E-04,1.59474,1.26E-05
2.12E-04,1.59671,1.28E-05
2.12E-04,1.60138,1.29E-05
2.12E-04,1.60267,1.30E-05
2.12E-04,1.60674,1.31E-05
2.12E-04,1.61129,1.33E-05
2.12E-04,1.6144,1.34E-05
2.12E-04,1.62119,1.35E-05
2.13E-04,1.62453,1.36E-05
2.13E-04,1.62784,1.38E-05
2.13E-04,1.63145,1.39E-05
2.13E-04,1.63514,1.40E-05
2.13E-04,1.63921,1.41E-05
2.13E-04,1.64142,1.42E-05
2.13E-04,1.64672,1.44E-05
2.13E-04,1.64695,1.45E-05
2.13E-04,1.65156,1.46E-05
2.13E-04,1.6557,1.47E-05
2.13E-04,1.66046,1.48E-05
2.13E-04,1.66313,1.49E-05
2.13E-04,1.66845,1.51E-05
2.14E-04,1.67186,1.52E-05
2.14E-04,1.67383,1.53E-05
2.14E-04,1.67987,1.54E-05
2.14E-04,1.68392,1.55E-05
2.14E-04,1.68559,1.57E-05
2.14E-04,1.68885,1.58E-05
2.14E-04,1.6935,1.59E-05
2.14E-04,1.69748,1.60E-05
2.14E-04,1.70059,1.61E-05
2.14E-04,1.70479,1.62E-05
2.14E-04,1.70829,1.63E-05
2.14E-04,1.71155,1.64E-05
2.14E-04,1.71667,1.66E-05
2.15E-04,1.71991,1.67E-05
2.15E-04,1.72357,1.68E-05
2.15E-04,1.72727,1.69E-05
2.15E-04,1.73021,1.70E-05
2.15E-04,1.73382,1.71E-05
2.15E-04,1.73867,1.72E-05
2.15E-04,1.74334,1.73E-05
2.15E-04,1.74615,1.74E-05
2.15E-04,1.75015,1.75E-05
2.15E-04,1.75471,1.76E-05
2.15E-04,1.75764,1.77E-05
2.15E-04,1.76182,1.78E-05
2.15E-04,1.76638,1.79E-05
2.15E-04,1.77125,1.80E-05
2.16E-04,1.77283,1.81E-05
2.16E-04,1.77527,1.82E-05
2.16E-04,1.78169,1.83E-05
2.16E-04,1.78557,1.84E-05
2.16E-04,1.79011,1.85E-05
2.16E-04,1.79374,1.86E-05
2.16E-04,1.79732,1.87E-05
2.16E-04,1.80006,1.88E-05
2.16E-04,1.80368,1.89E-05
2.16E-04,1.80577,1.90E-05
2.16E-04,1.81223,1.91E-05
2.16E-04,1.81507,1.92E-05
2.16E-04,1.81788,1.93E-05
2.17E-04,1.82355,1.94E-05
2.17E-04,1.82839,1.95E-05
2.17E-04,1.83167,1.96E-05
2.17E-04,1.83318,1.97E-05
2.17E-04,1.83667,1.98E-05
2.17E-04,1.84028,1.98E-05
2.17E-04,1.8433,1.99E-05
2.17E-04,1.85038,2.00E-05
2.17E-04,1.85311,2.01E-05
2.17E-04,1.85683,2.02E-05
2.17E-04,1.85967,2.03E-05
2.17E-04,1.86471,2.04E-05
2.17E-04,1.86726,2.05E-05
2.18E-04,1.87115,2.05E-05
2.18E-04,1.87293,2.06E-05
2.18E-04,1.87816,2.07E-05
2.18E-04,1.88122,2.08E-05
2.18E-04,1.88391,2.09E-05
2.18E-04,1.88935,2.10E-05
2.18E-04,1.89267,2.10E-05
2.18E-04,1.8985,2.11E-05
2.18E-04,1.90026,2.12E-05
2.18E-04,1.90567,2.13E-05
2.18E-04,1.90989,2.13E-05
2.18E-04,1.91156,2.14E-05
2.18E-04,1.91728,2.15E-05
2.18E-04,1.92011,2.16E-05
2.19E-04,1.9212,2.17E-05
2.19E-04,1.92903,2.17E-05
2.19E-04,1.93053,2.18E-05
2.19E-04,1.93617,2.19E-05
2.19E-04,1.93881,2.20E-05
2.19E-04,1.94269,2.20E-05
2.19E-04,1.94669,2.21E-05
2.19E-04,1.94983,2.22E-05
2.19E-04,1.95235,2.22E-05
2.19E-04,1.95675,2.23E-05
2.19E-04,1.96122,2.24E-05
2.19E-04,1.96661,2.25E-05
2.19E-04,1.97117,2.25E-05
2.20E-04,1.97508,2.26E-05
2.20E-04,1.97732,2.27E-05
2.20E-04,1.98054,2.27E-05
2.20E-04,1.98446,2.28E-05
2.20E-04,1.98855,2.29E-05
2.20E-04,1.99173,2.30E-05
2.20E-04,1.99546,2.30E-05
2.20E-04,1.99289,2.31E-05
2.20E-04,1.99086,2.31E-05
2.20E-04,1.98601,2.32E-05
2.20E-04,1.98384,2.32E-05
2.20E-04,1.98022,2.33E-05
2.20E-04,1.9776,2.33E-05
2.21E-04,1.97197,2.33E-05
2.21E-04,1.96801,2.33E-05
2.21E-04,1.96477,2.33E-05
2.21E-04,1.96126,2.33E-05
2.21E-04,1.95726,2.33E-05
2.21E-04,1.95204,2.33E-05
2.21E-04,1.94842,2.33E-05
2.21E-04,1.94518,2.33E-05
2.21E-04,1.93988,2.33E-05
2.21E-04,1.93731,2.33E-05
2.21E-04,1.93255,2.33E-05
2.21E-04,1.92975,2.33E-05
2.21E-04,1.92544,2.33E-05
2.22E-04,1.92212,2.33E-05
2.22E-04,1.91758,2.33E-05
2.22E-04,1.91454,2.32E-05
2.22E-04,1.91056,2.32E-05
2.22E-04,1.9083,2.32E-05
2.22E-04,1.90221,2.32E-05
2.22E-04,1.89899,2.32E-05
2.22E-04,1.89626,2.32E-05
2.22E-04,1.89303,2.32E-05
2.22E-04,1.88945,2.32E-05
2.22E-04,1.88496,2.32E-05
2.22E-04,1.88136,2.31E-05
2.22E-04,1.87767,2.31E-05
2.22E-04,1.87288,2.31E-05
2.23E-04,1.86976,2.31E-05
2.23E-04,1.86519,2.31E-05
2.23E-04,1.86382,2.31E-05
2.23E-04,1.85992,2.31E-05
2.23E-04,1.85536,2.30E-05
2.23E-04,1.85078,2.30E-05
2.23E-04,1.84698,2.30E-05
2.23E-04,1.84369,2.30E-05
2.23E-04,1.83922,2.30E-05
2.23E-04,1.83623,2.30E-05
2.23E-04,1.83389,2.30E-05
2.23E-04,1.82877,2.30E-05
2.23E-04,1.82429,2.29E-05
2.24E-04,1.81984,2.29E-05
2.24E-04,1.81805,2.29E-05
2.24E-04,1.81505,2.29E-05
2.24E-04,1.81048,2.29E-05
2.24E-04,1.80734,2.29E-05
2.24E-04,1.80258,2.28E-05
2.24E-04,1.79737,2.28E-05
2.24E-04,1.79451,2.28E-05
2.24E-04,1.78989,2.28E-05
2.24E-04,1.78784,2.28E-05
2.24E-04,1.78274,2.28E-05
2.24E-04,1.77913,2.28E-05
2.24E-04,1.77553,2.27E-05
2.25E-04,1.77299,2.27E-05
2.25E-04,1.76915,2.27E-05
2.25E-04,1.7652,2.27E-05
2.25E-04,1.76284,2.27E-05
2.25E-04,1.75819,2.27E-05
2.25E-04,1.75495,2.27E-05
2.25E-04,1.75088,2.26E-05
2.25E-04,1.74671,2.26E-05
2.25E-04,1.74384,2.26E-05
2.25E-04,1.74077,2.26E-05
2.25E-04,1.73638,2.26E-05
2.25E-04,1.73143,2.26E-05
2.25E-04,1.72716,2.26E-05
2.25E-04,1.72424,2.25E-05
2.26E-04,1.72195,2.25E-05
2.26E-04,1.7148,2.25E-05
2.26E-04,1.71071,2.25E-05
2.26E-04,1.70912,2.25E-05
2.26E-04,1.70502,2.25E-05
2.26E-04,1.70136,2.24E-05
2.26E-04,1.69746,2.24E-05
2.26E-04,1.695,2.24E-05
2.26E-04,1.68985,2.24E-05
2.26E-04,1.68701,2.24E-05
2.26E-04,1.68053,2.24E-05
2.26E-04,1.67769,2.24E-05
2.26E-04,1.67437,2.23E-05
2.27E-04,1.67195,2.23E-05
2.27E-04,1.66842,2.23E-05
2.27E-04,1.66441,2.23E-05
2.27E-04,1.66201,2.23E-05
2.27E-04,1.65501,2.23E-05
2.27E-04,1.65295,2.22E-05
2.27E-04,1.64937,2.22E-05
2.27E-04,1.64317,2.22E-05
2.27E-04,1.64147,2.22E-05
2.27E-04,1.63816,2.22E-05
2.27E-04,1.63561,2.22E-05
2.27E-04,1.63171,2.21E-05
2.27E-04,1.62972,2.21E-05
2.28E-04,1.62202,2.21E-05
2.28E-04,1.61784,2.21E-05
2.28E-04,1.61699,2.21E-05
2.28E-04,1.61169,2.21E-05
2.28E-04,1.60825,2.20E-05
2.28E-04,1.6033,2.20E-05
2.28E-04,1.59883,2.20E-05
2.28E-04,1.596,2.20E-05
2.28E-04,1.59345,2.20E-05
2.28E-04,1.58908,2.20E-05
2.28E-04,1.58692,2.20E-05
2.28E-04,1.58303,2.19E-05
2.28E-04,1.57911,2.19E-05
2.28E-04,1.57408,2.19E-05
2.29E-04,1.5709,2.19E-05
2.29E-04,1.5663,2.19E-05
2.29E-04,1.56452,2.19E-05
2.29E-04,1.55949,2.18E-05
2.29E-04,1.5551,2.18E-05
2.29E-04,1.55071,2.18E-05
2.29E-04,1.54665,2.18E-05
2.29E-04,1.54257,2.18E-05
2.29E-04,1.53972,2.18E-05
2.29E-04,1.53538,2.17E-05
2.29E-04,1.53129,2.17E-05
2.29E-04,1.52834,2.17E-05
2.29E-04,1.52359,2.17E-05
2.30E-04,1.52001,2.17E-05
2.30E-04,1.51773,2.17E-05
2.30E-04,1.51268,2.16E-05
2.30E-04,1.509,2.16E-05
2.30E-04,1.505,2.16E-05
2.30E-04,1.50127,2.16E-05
2.30E-04,1.49719,2.16E-05
2.30E-04,1.49429,2.16E-05
2.30E-04,1.49214,2.16E-05
2.30E-04,1.48802,2.15E-05
2.30E-04,1.48318,2.15E-05
2.30E-04,1.47985,2.15E-05
2.30E-04,1.47559,2.15E-05
2.31E-04,1.47267,2.15E-05
2.31E-04,1.46828,2.15E-05
2.31E-04,1.46379,2.14E-05
2.31E-04,1.46166,2.14E-05
2.31E-04,1.45844,2.14E-05
2.31E-04,1.45261,2.14E-05
2.31E-04,1.45189,2.14E-05
2.31E-04,1.44665,2.14E-05
2.31E-04,1.44192,2.13E-05
2.31E-04,1.43982,2.13E-05
2.31E-04,1.43431,2.13E-05
2.31E-04,1.43175,2.13E-05
2.31E-04,1.42796,2.13E-05
